model	num_x	num_r	num_p	p_n	p_l	p_q	p_p	p_e	p_L	p_Q	p_P	p_E	p_o	combinations	value
{bucher2011_fig2-user}	18	29	30	0	0.8275862068965517	0	0	0	0.13793103448275862	0	0	0	0.1724137931034483	2_8_08_06	1
{bucher2011_fig2-user}	18	29	30	0	0.8275862068965517	0	0	0	0.13793103448275862	0	0	0	0.1724137931034483	2_8_10_14	1
{bucher2011_fig2-user}	18	29	30	0	0.8275862068965517	0	0	0	0.13793103448275862	0	0	0	0.1724137931034483	2_8_12_10	1
{bucher2011_fig2-user}	18	29	30	0	0.8275862068965517	0	0	0	0.13793103448275862	0	0	0	0.1724137931034483	2_8_16_08	1
{bucher2011_fig2-user}	18	29	30	0	0.8275862068965517	0	0	0	0.13793103448275862	0	0	0	0.1724137931034483	2_9_08_06	1
{bucher2011_fig2-user}	18	29	30	0	0.8275862068965517	0	0	0	0.13793103448275862	0	0	0	0.1724137931034483	2_9_10_14	1
{bucher2011_fig2-user}	18	29	30	0	0.8275862068965517	0	0	0	0.13793103448275862	0	0	0	0.1724137931034483	2_9_12_10	1
{bucher2011_fig2-user}	18	29	30	0	0.8275862068965517	0	0	0	0.13793103448275862	0	0	0	0.1724137931034483	2_9_16_08	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_1_08_06	0
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_1_10_14	0
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_1_12_10	0
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_1_16_08	0
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_1_08_06	0
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_1_10_14	0
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_1_12_10	0
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_1_16_08	0
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{bungay2003_fig4-user}	74	66	110	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_1_08_06	0
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_1_10_14	0
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_1_12_10	0
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_1_16_08	0
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_1_08_06	0
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_1_10_14	0
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_1_12_10	0
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_1_16_08	0
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{bungay2006_fig3a-user}	54	45	75	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_1_08_06	0
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_1_10_14	0
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_1_12_10	0
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_1_16_08	0
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_1_08_06	0
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_1_10_14	0
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_1_12_10	0
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_1_16_08	0
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{bungay2006_fig3b-user}	78	69	113	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_1_08_06	0
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_1_10_14	0
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_1_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_1_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_9_08_06	0
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_1_08_06	0
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_1_10_14	0
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_1_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_1_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_9_08_06	0
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{butenas2004_fig1-user}	34	33	44	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_1_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_1_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_1_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_1_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_1_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_1_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_1_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_1_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{chance1943_fig12-user}	4	2	2	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_1_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_1_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_1_12_10	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_1_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_6_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_6_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_6_12_10	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_6_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_7_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_7_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_7_12_10	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_7_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_8_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_8_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_8_12_10	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_8_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_9_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_9_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_9_12_10	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	1_9_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_1_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_1_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_1_12_10	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_1_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_6_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_6_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_6_12_10	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_6_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_7_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_7_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_7_12_10	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_7_16_08	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_8_08_06	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_8_10_14	1
{chassagnole2002_fig4-user}	18	48	135	0.0625	0.6041666666666666	0	0	0.08333333333333333	0.14583333333333334	0	0.020833333333333332	0.0625	0.3541666666666667	2_8_12_10	1
